State_ab,City,Zip_Code,Lat,Lon,Median,Stdev
IA,Melcher,50163,41.227427,-93.241149,33724,36939
IA,Miles,52064,42.048783,-90.315084,48426,33673
IA,Mingo,50168,41.766207,-93.282618,35901,38549
IA,Monroe,50170,41.518936,-93.103748,52677,43024
IA,Morning Sun,52640,41.094174,-91.250561,47936,48810
IA,Murray,50174,41.041355,-93.948885,39124,34046
IA,Atkins,52206,41.993329,-91.967341,64833,43016
IA,Dyersville,52040,42.54772,-91.113885,53522,42369
IA,North Liberty,52317,41.743927,-91.610539,72548,52565
IA,Round Lake,56167,43.418115,-95.536526,39213,40529
IA,Orange City,51041,43.002109,-96.056705,61005,56187
IA,Anthon,51004,42.282081,-95.894549,36536,36260
IA,Pomeroy,50575,42.629862,-94.598473,41914,32016
IA,Paullina,51046,42.979632,-95.684025,51434,43151
IA,Pocahontas,50574,42.737136,-94.666131,41065,41524
IA,Prescott,50859,41.023804,-94.61298,52178,48922
IA,Radcliffe,50230,42.31771,-93.434311,51197,38780
IA,Mondamin,51557,41.802439,-96.047988,17702,14128
IA,Royal,51357,43.064441,-95.283721,42400,34844
IA,St Ansgar,50472,43.379758,-92.9178,49372,46763
IA,Salem,52649,40.85217,-91.62066,33896,26042
IA,Sergeant Bluff,51054,42.399514,-96.355042,83003,59240
IA,Sloan,51055,42.232418,-96.225713,59465,46094
IA,Preston,52069,42.071725,-90.432059,26128,34767
IA,State Center,50247,42.014888,-93.165258,53940,40380
IA,Arlington,50606,42.680338,-91.534957,41903,45318
IA,Moulton,52572,40.780181,-92.742698,26351,50738
IA,Eagle Grove,50533,42.59183,-94.018863,53333,28756
IA,Troy Mills,52344,42.287545,-91.781479,63755,42879
IA,Wellman,52356,41.469264,-91.835371,57328,43732
IA,Washington,52353,41.340039,-91.816948,32708,37930
IA,Harlan,51537,41.719252,-95.393665,43722,38544
IA,Atlantic,50022,41.401024,-94.887475,37432,39673
IA,Lake City,51449,42.316133,-94.843164,15361,33838
IA,Boone,50036,42.0499654,-93.8722368,56242,46422
IA,Boxholm,50040,42.1149974,-94.0571909,53517,34632
IA,Readlyn,50668,42.6929452,-92.2288658,59820,39073
IA,Janesville,50647,42.6780053,-92.4406369,57312,58079
IA,Jesup,50648,42.5055852,-92.0192585,52060,38807
IA,Manning,51455,41.9069174,-94.9755984,46013,53678
IA,Independence,50644,42.3833878,-91.8254373,64556,44464
IA,Storm Lake,50588,42.6294801,-95.1761169,41034,40389
IA,Lewis,51544,41.2561577,-95.0694159,43421,42729
IA,Clarence,52216,41.8650591,-91.0082382,73044,48383
IA,Tipton,52772,41.7821408,-91.1197831,45040,30012
IA,Mason City,50401,43.1713116,-93.1898081,49396,45942
IA,Osceola,50213,41.0341873,-93.7665931,20224,24491
IA,Spencer,51301,43.0761421,-95.0226461,65319,61442
IA,Monona,52159,43.0082107,-91.4752064,34304,61801
IA,Clinton,52732,41.81762,-90.1951137,37683,31224
IA,Goose Lake,52750,41.9501628,-90.3633666,78622,58925
IA,Dow City,51528,41.9697673,-95.5536396,41171,31373
IA,Granger,50109,41.755243,-93.8893943,57485,35984
IA,Van Meter,50261,41.5616107,-93.96909,61843,45030
IA,Bloomfield,52537,40.7510406,-92.52631,48186,36912
IA,Earlville,52041,42.5454248,-91.2573516,57669,69179
IA,Mediapolis,52637,40.9654425,-91.0608918,32949,40243
IA,Guttenberg,52052,42.7846654,-91.1359967,42541,36433
IA,Lake Park,51347,43.3787181,-95.2790993,81554,61864
IA,Spirit Lake,51360,43.4226116,-95.0230569,76890,60180
IA,Dubuque,52001,42.5310581,-90.6673966,39705,52022
IA,Dubuque,52003,42.4801971,-90.6696,41953,41713
IA,Epworth,52045,42.4902676,-90.9500448,60514,41107
IA,Estherville,51334,43.3996984,-94.8144985,31008,49738
IA,Charles City,50616,43.1060141,-92.6791674,61359,68894
IA,Hampton,50441,42.7382159,-93.218695,32622,26725
IA,Sidney,51652,40.7961133,-95.6444016,58388,41907
IA,Jewell,50130,42.3401294,-93.5877261,59412,55213
IA,Stratford,50249,42.287322,-93.8253755,45119,42058
IA,Britt,50423,43.1755041,-93.8013734,43564,42906
IA,Iowa Falls,50126,42.5071974,-93.2137068,38033,50097
IA,Eldora,50627,42.2901587,-93.1819024,47987,41887
IA,Logan,51546,41.721858,-95.8046249,43485,42980
IA,Winfield,52659,41.0960243,-91.5361308,71882,53885
IA,Mount Pleasant,52641,40.9479,-91.533914,35703,29912
IA,West Des Moines,50266,41.5904872,-93.8475728,89253,64294
IA,Ida Grove,51445,42.3449803,-95.4911483,35413,52322
IA,North English,52316,41.6116196,-92.1926806,44647,36794
IA,Maquoketa,52060,42.1673832,-90.7906218,66069,45226
IA,Bellevue,52031,42.2070191,-90.4595153,47674,49322
IA,Fairfield,52556,41.0042272,-91.9894771,25248,30308
IA,Coralville,52241,41.6784456,-91.5705349,41528,36767
IA,Iowa City,52246,41.6513187,-91.544258,32794,43667
IA,Monticello,52310,42.2180768,-91.1376095,62422,43343
IA,Wyoming,52362,42.0375282,-91.0124712,48815,46886
IA,West Burlington,52655,40.8205516,-91.1671545,37434,50477
IA,Algona,50511,43.080608,-94.2436274,39470,48746
IA,Fort Madison,52627,40.6354628,-91.3717939,28614,27556
IA,Keokuk,52632,40.450894,-91.4108901,33896,28356
IA,Marion,52302,42.0705136,-91.6211231,91640,64361
IA,Cedar Rapids,52402,42.0383251,-91.6153272,52789,46520
IA,Cedar Rapids,52405,41.971951,-91.7477129,52424,50099
IA,Cedar Rapids,52403,42.0013597,-91.6176427,81584,75744
IA,Cedar Rapids,52401,41.9604055,-91.6491389,29967,37288
IA,Center Point,52213,42.2188577,-91.7665048,74637,58859
IA,Wapello,52653,41.2398628,-91.1798775,54665,32890
IA,Chariton,50049,41.0213338,-93.2845034,33654,37485
IA,Inwood,51240,43.3788887,-96.3793876,93141,69484
IA,Winterset,50273,41.3291036,-94.0090731,33483,33578
IA,New Sharon,50207,41.4301935,-92.7376797,57913,44822
IA,Pella,50219,41.3934139,-92.9239482,28046,34791
IA,Dallas,50062,41.2426541,-93.233485,31334,37672
IA,Marshalltown,50158,42.0603021,-92.8977859,49988,37324
IA,Peosta,52068,42.4912595,-90.8403342,86212,55531
IA,Glenwood,51534,40.9943377,-95.7576673,50724,53873
IA,Osage,50461,43.2766285,-92.811991,55391,42387
IA,Ute,51060,41.971919,-95.8372909,38104,35691
IA,Albia,52531,41.0313705,-92.9709783,46997,35901
IA,Muscatine,52761,41.5244908,-91.1180598,49037,43190
IA,West Union,52175,42.953958,-91.7977037,42673,44593
IA,Hartley,51346,43.1237786,-95.5162624,39776,35177
IA,Shenandoah,51601,40.7466946,-95.374898,72709,58215
IA,Emmetsburg,50536,43.0752871,-94.5506608,70318,45206
IA,Ruthven,51358,43.0896933,-94.8453779,49173,40166
IA,Akron,51001,42.8309451,-96.3956749,35640,38593
IA,Hinton,51024,42.6669146,-96.3810061,80657,55885
IA,Des Moines,50317,41.6295288,-93.5684022,46001,39445
IA,Des Moines,50316,41.6322323,-93.6126601,38762,19814
IA,Des Moines,50313,41.6271674,-93.6332199,33786,25123
IA,Des Moines,50310,41.6225845,-93.6667755,80669,70099
IA,Belle Plaine,52208,41.8983696,-92.2665079,38682,43604
IA,Des Moines,50324,41.6082742,-93.6974777,56622,46872
IA,Des Moines,50314,41.6074904,-93.6514149,17187,24750
IA,Des Moines,50312,41.5965837,-93.6648147,56028,43545
IA,Des Moines,50321,41.56261,-93.6748007,45047,61900
IA,Bondurant,50035,41.7137698,-93.4548878,59697,43803
IA,Ankeny,50023,41.7406365,-93.6220386,97303,53067
IA,Ankeny,50021,41.7117183,-93.5819509,55811,60879
IA,Urbandale,50322,41.6407014,-93.746163,60340,71748
IA,Pleasant Hill,50327,41.5899391,-93.3873686,55119,42436
IA,West Des Moines,50265,41.5766973,-93.7465369,85091,51106
IA,Grimes,50111,41.6796714,-93.7913011,69413,74330
IA,Johnston,50131,41.6665426,-93.7381956,116300,65982
IA,Crescent,51526,41.4315171,-95.8490852,78400,47577
IA,Oakland,51560,41.3683072,-95.3372883,61975,54077
IA,Council Bluffs,51503,41.2805526,-95.8360542,53317,24958
IA,Council Bluffs,51501,41.267234,-95.9059787,45032,30551
IA,Early,50535,42.4821861,-95.1452509,56845,54250
IA,Lake View,51450,42.3183583,-94.9656927,51930,43810
IA,Davenport,52802,41.5061918,-90.6139664,20236,21022
IA,Davenport,52803,41.535294,-90.567032,66521,46375
IA,Davenport,52806,41.5591946,-90.6577001,42710,45266
IA,Sioux Center,51250,43.1198799,-96.1443445,59683,64472
IA,Alton,51003,42.9631989,-96.0060909,70994,42653
IA,Ames,50010,42.0514602,-93.6296383,94744,47586
IA,Story City,50248,42.1747413,-93.5753444,41595,32132
IA,Reinbeck,50669,42.2385786,-92.5789367,54257,46975
IA,Tama,52339,41.9379129,-92.5107436,63671,33334
IA,Bedford,50833,40.7478132,-94.8015197,56427,53573
IA,Creston,50801,41.0455478,-94.3663785,29064,32562
IA,Prairie City,50228,41.5933589,-93.2692159,63364,54494
IA,Keosauqua,52565,40.8248686,-91.8775306,51075,70109
IA,Ottumwa,52501,41.1060797,-92.4027009,44283,34947
IA,Norwalk,50211,41.4299132,-93.6054238,73825,60945
IA,Indianola,50125,41.3772343,-93.573225,74535,58696
IA,Martensdale,50160,41.2895626,-93.7408799,62104,49664
IA,Fort Dodge,50501,42.527929,-94.1278023,43668,44752
IA,Gowrie,50543,42.3325989,-94.2856379,50014,40309
IA,Lake Mills,50450,43.3923311,-93.6082594,46709,51430
IA,Decorah,52101,43.3943515,-91.9090179,61623,55368
IA,Sioux City,51105,42.5169602,-96.3563772,31056,31309
IA,Sioux City,51104,42.53926,-96.401074,60586,49697
IA,Moville,51039,42.4717863,-96.1017122,66841,58434
IA,Northwood,50459,43.4535564,-93.1520135,52606,52437
IA,Belmond,50421,42.8558693,-93.7246244,38868,38988
IA,Lone Tree,52755,41.5436255,-91.435044,61329,58276
IA,Waterloo,50702,42.4802947,-92.3473302,50223,28050
IA,Donnellson,52625,40.6348193,-91.5780981,51689,39898
IA,Rock Rapids,51246,43.3794233,-96.1603775,56371,47118
IA,Waterloo,50703,42.5356127,-92.3475243,37464,36060
IA,Hastings,51540,41.0224819,-95.4930833,58599,45468
IA,Primghar,51245,43.1180767,-95.734492,56678,52459
IA,College Springs,51637,40.6595965,-95.1492758,45392,40579
IA,Corning,50841,40.9482672,-94.8079792,43197,42081
IA,Cedar Falls,50613,42.4903663,-92.4396181,51439,50987
IA,Odebolt,51458,42.2913718,-95.1733788,50565,46290
IA,Afton,50830,41.0862479,-94.1379586,44131,47436
IA,Tripoli,50676,42.7799658,-92.3648873,57112,48838
IA,Buffalo Center,50424,43.3788872,-93.8418884,50081,44373
IA,Waukon,52172,43.2661236,-91.4897803,46923,50689
IA,Albert City,50510,42.8292289,-95.022919,47820,46945
IA,Exira,50076,41.554366,-94.8555498,47643,52612
IA,Vinton,52349,42.1596697,-92.0199214,68933,51007
IA,Waterloo,50701,42.4806189,-92.3722092,51889,29434
KS,Halstead,67056,37.999814,-97.510189,54893,43887
KS,Caney,67333,37.092066,-95.942361,49228,32150
KS,White City,66872,38.704058,-96.801811,0,0
KS,St. John,67576,38.104855,-98.660657,49247,30291
KS,Iola,66749,37.927427,-95.400669,30070,42335
KS,Moran,66755,38.080736,-95.155873,22709,35175
KS,Herington,67449,38.738643,-96.845801,52793,32090
KS,Leon,67074,37.690106,-96.784004,49101,42548
KS,Lincoln,67455,39.04307,-98.14667,39400,31930
KS,Long Island,67647,39.946182,-99.534012,44283,31217
KS,Lyons,67554,38.346575,-98.205155,50306,42615
KS,Fairbury,68352,39.987685,-97.353765,53513,51472
KS,Marion,66861,38.353315,-97.007777,35092,36311
KS,Shawnee Mission,66208,39.014035,-94.617552,212415,83650
KS,Mound City,66056,38.139532,-94.821245,38341,43492
KS,Effingham,66023,39.553574,-95.520433,36382,24854
KS,Salina,67401,38.87879,-97.506667,54196,28577
KS,Miltonvale,67466,39.246559,-97.342977,9910,21236
KS,Olathe,66061,38.884279,-94.819468,77330,58932
KS,Oskaloosa,66066,39.215986,-95.313681,52464,41117
KS,Linn,66953,39.632875,-97.140377,37719,42994
KS,Larned,67550,38.264932,-98.982281,28973,27954
KS,Plainville,67663,39.231274,-99.301168,44620,43177
KS,Hume,64752,38.063123,-94.692512,25235,31203
KS,Richmond,66080,38.401271,-95.253467,47068,31161
KS,St Marys,66536,39.194218,-96.064645,48969,52026
KS,Scott City,67871,38.479035,-100.902246,52217,47033
KS,Solomon,67480,38.921393,-97.369344,49688,34501
KS,Syracuse,67878,37.953578,-101.796759,44024,44620
KS,Towanda,67144,37.798143,-96.992846,49583,41337
KS,Valley Falls,66088,39.339329,-95.461198,37097,41374
KS,Wakefield,67487,39.216488,-97.018272,63098,41569
KS,Wathena,66090,39.760923,-94.927727,46108,46820
KS,Westphalia,66093,38.181985,-95.490983,34035,34368
KS,Rossville,66533,39.093912,-95.943336,37578,26490
KS,Windom,67491,38.384199,-97.910961,39965,39495
KS,Clyde,66938,39.707239,-97.43222,27841,34191
KS,Osborne,67473,39.467722,-98.948619,30070,39773
KS,Partridge,67566,37.896086,-98.176967,37406,34840
KS,Auburn,66402,38.90667,-95.815558,51206,32910
KS,Denton,66017,39.743541,-95.181057,39348,58955
KS,Blue Rapids,66411,39.678439,-96.658901,40587,35911
KS,Bucklin,67834,37.548647,-99.634419,51910,53848
KS,Mankato,66956,39.870347,-98.305708,35145,24887
KS,Chase,67524,38.355215,-98.348508,34605,26714
KS,Clay Center,67432,39.381182,-97.127372,39962,43053
KS,Colby,67701,39.385092,-101.045527,44228,52770
KS,Dexter,67038,37.17959,-96.71605,40626,39042
KS,Sedan,67361,37.001645,-96.280647,31175,22791
KS,Everest,66424,39.676745,-95.424937,53558,29324
KS,Ft Riley,66442,39.109992,-96.809559,39938,32167
KS,Goddard,67052,37.671801,-97.559709,64849,43114
KS,Greeley,66033,38.367515,-95.126844,32865,31034
KS,Atchison,66002,39.534808,-95.1549365,42757,38186
KS,Lawrence,66044,38.9833446,-95.2493252,35595,41457
KS,Arkansas City,67005,37.0879444,-97.0327159,36346,46082
KS,Girard,66743,37.5073003,-94.9335764,48500,44315
KS,Pittsburg,66762,37.4315892,-94.6969787,56313,43204
KS,Oberlin,67749,39.8243943,-100.5359641,42577,47622
KS,Abilene,67410,38.9019175,-97.233333,28990,33786
KS,Lawrence,66046,38.9316466,-95.2304352,47538,43351
KS,Lawrence,66049,38.9653637,-95.2736777,48142,49210
KS,Lawrence,66047,38.8636763,-95.3922145,77642,53475
KS,Howard,67349,37.4560259,-96.2446421,40040,35103
KS,Hays,67601,38.8782436,-99.3087618,66568,47316
KS,Kanopolis,67454,38.661415,-98.1609693,52513,47216
KS,Dodge City,67801,37.7864025,-99.9648964,47596,50077
KS,Ottawa,66067,38.6022814,-95.2976749,66145,44769
KS,Junction City,66441,39.0444526,-96.857037,38698,26653
KS,Quinter,67752,38.9055393,-100.32315,46558,36574
KS,Tribune,67879,38.4804041,-101.8059697,49424,48235
KS,Eureka,67045,37.7090783,-96.2395215,44574,44973
KS,Newton,67114,38.0667791,-97.3288176,42073,34408
KS,Hesston,67062,38.1073703,-97.433542,36725,45098
KS,Sublette,67877,37.554979,-100.8799515,50338,49641
KS,Holton,66436,39.467059,-95.7221293,45937,25525
KS,Shawnee Mission,66205,39.0367732,-94.6397204,69766,55555
KS,Shawnee Mission,66204,39.0058423,-94.6595477,96874,61878
KS,Shawnee Mission,66206,38.9693596,-94.6183376,115046,75301
KS,Shawnee Mission,66207,38.967666,-94.6583279,82230,68091
KS,Shawnee Mission,66212,38.943646,-94.673216,32040,29951
KS,Shawnee Mission,66216,39.0099103,-94.7661781,84127,59353
KS,Shawnee Mission,66215,38.9457334,-94.7321863,86639,50416
KS,Shawnee Mission,66214,38.9896305,-94.715034,25245,34005
KS,Shawnee,66226,39.0225456,-94.8376841,141073,72937
KS,Ft. Riley,66641,39.0653921,-96.903252,73386,56848
KS,Olathe,66062,38.9072114,-94.7710995,36134,40541
KS,Overland Park,66210,38.9226057,-94.7099048,88370,58993
KS,Overland Park,66213,38.8921156,-94.6949072,119597,73085
KS,Leawood,66209,38.894496,-94.621271,160090,78474
KS,Leawood,66224,38.8761143,-94.6283243,89751,88603
KS,Overland Park,66223,38.8629232,-94.6612906,133756,72348
KS,Hamilton,66853,37.9879569,-96.2256067,38406,38184
KS,Stilwell,66085,38.775548,-94.6365125,99030,69348
KS,Norwich,67118,37.5653221,-97.9481654,59056,45677
KS,Greensburg,67054,37.5612311,-99.2865389,40559,49907
KS,Parsons,67357,37.3043014,-95.2940666,42040,40811
KS,Oswego,67356,37.1668485,-95.1050105,46699,35026
KS,Leavenworth,66048,39.3237566,-94.9286741,20683,38434
KS,Easton,66020,39.3657462,-95.0626331,68264,52154
KS,Tonganoxie,66086,39.1440881,-95.1160141,75933,50798
KS,Emporia,66801,38.4226069,-96.2129962,74217,78173
KS,Allen,66833,38.6228696,-96.1240728,61574,57098
KS,Lindsborg,67456,38.5722915,-97.6660035,58725,41241
KS,Mcpherson,67460,38.3695473,-97.6692022,51606,29700
KS,Moundridge,67107,38.2538478,-97.566223,69347,54611
KS,Hillsboro,67063,38.3550917,-97.2522986,45101,41146
KS,Frankfort,66427,39.7077121,-96.4059319,45698,49998
KS,Fontana,66026,38.4861373,-94.8226807,62240,73379
KS,Great Bend,67530,38.3625549,-98.7655266,36991,34594
KS,Glen Elder,67446,39.3916345,-98.3092076,42103,49655
KS,Independence,67301,37.2268391,-95.7020208,31803,30873
KS,Coffeyville,67337,37.0374589,-95.6201149,46039,50676
KS,Sabetha,66534,39.8883076,-95.8403755,48688,43337
KS,Norton,67654,39.7838666,-99.8992352,36886,30495
KS,Burlingame,66413,38.7957512,-95.8395283,62756,40489
KS,Phillipsburg,67661,39.7870642,-99.4760553,43947,43160
KS,Wamego,66547,39.1971789,-96.3325913,45339,43484
KS,Pratt,67124,37.7376174,-98.598803,53650,44644
KS,Atwood,67730,39.7861975,-101.0767378,37500,43967
KS,Hutchinson,67502,38.0897936,-97.9322376,36080,48857
KS,Hutchinson,67501,38.0703745,-97.9311156,29943,30212
KS,Buhler,67522,38.1084302,-97.7847965,53208,41724
KS,Belleville,66935,39.8229023,-97.4979478,47350,50710
KS,Manhattan,66503,39.2058803,-96.6420572,86932,59607
KS,Russell,67665,38.8916938,-98.8480614,30122,31600
KS,Wichita,67203,37.7161607,-97.3534348,51201,42786
KS,Wichita,67214,37.7111244,-97.3165106,17698,21793
KS,Wichita,67208,37.7001598,-97.2823009,50518,49421
KS,Wichita,67211,37.6801474,-97.3192728,26575,33042
KS,Wichita,67213,37.6803299,-97.375024,35418,28226
KS,Wichita,67217,37.6401343,-97.3461626,26139,29991
KS,Haysville,67060,37.5715365,-97.3409616,69952,46524
KS,Wichita,67216,37.6337953,-97.3231918,23426,18988
KS,Wichita,67207,37.6688777,-97.2352765,24295,17798
KS,Wichita,67206,37.7042406,-97.2426956,153082,89593
KS,Wichita,67204,37.7690021,-97.3418972,58831,33554
KS,Wichita,67212,37.6847092,-97.3993385,33584,22981
KS,Wichita,67209,37.6576036,-97.4276743,42841,33535
KS,Wichita,67220,37.7312354,-97.2530048,55292,53805
KS,Wichita,67219,37.7913052,-97.302737,82312,47264
KS,Liberal,67905,37.046149,-100.955727,40898,38079
KS,Topeka,66606,39.0597884,-95.6833342,16613,21922
KS,Topeka,66616,39.0670238,-95.6178525,40301,70547
KS,Topeka,66605,39.0225114,-95.6607468,16473,22135
KS,Topeka,66614,39.0110682,-95.7212323,44971,35180
KS,Topeka,66604,39.0373801,-95.7174989,51300,36647
KS,Topeka,66611,39.0042394,-95.694578,34087,22008
KS,Topeka,66619,38.9600085,-95.6846386,94669,69725
KS,Topeka,66612,39.0489842,-95.6720589,22708,29100
KS,Goodland,67735,39.4546736,-101.8688012,58237,51008
KS,Smith Center,66967,39.7802996,-98.798592,37929,44642
KS,Hugoton,67951,37.180185,-101.3437378,64033,44828
KS,Conway Springs,67031,37.3810692,-97.6046338,62379,42528
KS,Wellington,67152,37.2832649,-97.4426222,63011,53880
KS,Wakeeney,67672,38.9213022,-99.865423,78908,58380
KS,Sharon Springs,67758,38.9266259,-101.7711031,65336,41133
KS,Leoti,67861,38.4819222,-101.3474341,59800,58263
KS,Yates Center,66783,37.8784974,-95.7318564,33343,42485
KS,Kansas City,66104,39.1360745,-94.6809514,36522,26791
KS,Kansas City,66101,39.1268139,-94.6196349,19251,17614
KS,Rosalia,67132,37.8457744,-96.7222626,61275,45085
KS,Kansas City,66102,39.1022225,-94.6580363,30671,29382
KS,Kansas City,66105,39.0835691,-94.6358771,31609,36168
KS,Kansas City,66103,39.0495901,-94.6309117,34092,35611
KS,Kansas City,66109,39.1358411,-94.7733383,81485,43779
KS,Linwood,66052,39.0186992,-95.0631602,65010,53497
KS,Marysville,66508,39.9223721,-96.5120883,55172,52282
KS,Augusta,67010,37.6139204,-96.9262497,73891,64794
KS,Seneca,66538,39.8934005,-96.0642345,44544,46374
KS,Overbrook,66524,38.7969645,-95.6026953,52202,50528
KS,Agra,67621,39.7807411,-99.2033972,43787,52525
KS,La Crosse,67548,38.4296239,-99.4482104,45872,50485
KS,Baxter Springs,66713,37.024852,-94.7483676,47676,37641
KS,Wichita,67202,37.6888511,-97.3388621,30689,32357
KS,Burlington,66839,38.2418396,-95.8579002,60415,53694
KS,Wichita,67226,37.7489935,-97.2535831,52083,45854
KS,Topeka,66617,39.0925894,-95.6137507,30402,30490
KS,Hoxie,67740,39.364021,-100.4466993,48408,44820
KS,Belle Plaine,67013,37.4001365,-97.2292006,50344,42313
KS,Eskridge,66423,38.8873022,-96.1643033,53477,38914
KS,Edwardsville,66111,39.078168,-94.8188183,55909,43917
KS,Humboldt,66748,37.8374004,-95.4535716,54692,30322
KS,Welda,66091,38.1782779,-95.312532,53111,31528
KS,Medicine Lodge,67104,37.3687018,-98.6794989,45032,57918
KS,Hoisington,67544,38.5000388,-98.7877126,50897,42679
KS,Fort Scott,66701,37.8265289,-94.7443324,37898,34018
KS,Hiawatha,66434,39.8596443,-95.6255187,40360,44203
KS,Andover,67002,37.6973704,-97.1371701,50237,49027
KS,El Dorado,67042,37.8151514,-96.8779021,37767,61148
KS,Douglass,67039,37.505194,-96.9265346,52358,45309
KS,Columbus,66725,37.1712822,-94.8323987,37463,31777
KS,Concordia,66901,39.4891268,-97.5236006,33192,46361
KS,Coldwater,67029,37.1814417,-99.2512929,37283,33858
KS,Winfield,67156,37.2674737,-96.9588297,25808,35794
KY,Ludlow,41016,39.088749,-84.548476,44465,50276
KY,Willisburg,40078,37.734077,-85.069651,50497,38656
KY,Louisville,40207,38.266379,-85.653229,147439,76366
KY,Louisville,40220,38.223095,-85.635663,41758,40837
KY,Mount Vernon,40456,37.358533,-84.345069,19731,35147
KY,New Haven,40051,37.62605,-85.503954,30268,20997
KY,Florence,41042,38.996768,-84.680463,61650,53082
