State_ab,City,Zip_Code,Lat,Lon,Mean,Median,Stdev,sum_w
IL,Homewood,60430,41.5489586,-87.6608609,80326,77630,54241,267.448116882696
IL,Flossmoor,60422,41.5425866,-87.6843362,151344,142242,68936,74.4545474086959
IL,Matteson,60443,41.5004956,-87.7262566,55648,54460,38432,174.855345126513
IL,Park Forest,60466,41.474846,-87.6917917,67737,54399,54152,449.412088085091
IL,Neoga,62447,39.2710028,-88.39903,70684,300000,45917,275.757477745514
IL,Sycamore,60178,42.0187283,-88.6802759,93525,81556,55657,403.905960960473
IL,Shabbona,60550,41.7389372,-88.8442925,62737,53396,45258,381.783346278871
IL,Clinton,61727,40.1504073,-88.9718848,59171,300000,53083,277.627074066647
IL,Tuscola,61953,39.8227424,-88.2062741,70778,70279,42853,189.55840410121
IL,Atwood,61913,39.780873,-88.404048,62747,57207,46148,270.853276236286
IL,Addison,60101,41.9426311,-87.9918432,71659,50570,60887,242.688116365689
IL,Carol Stream,60188,41.9177487,-88.1621666,125773,300000,50800,107.421555540706
IL,Wheaton,60187,41.8951413,-88.0930105,41424,41008,27148,598.899718705536
IL,Westmont,60559,41.808274,-87.98002,78247,300000,61460,180.826382102305
IL,Hinsdale,60521,41.7992548,-87.925953,160991,197092,94311,120.457924732112
IL,Darien,60561,41.7588672,-87.9842644,64031,40953,62478,441.076835719024
IL,Lisle,60532,41.8053714,-88.1064106,86618,49748,81853,239.320606346242
IL,Altamont,62411,39.0084688,-88.7391272,64828,300000,37233,251.187231209758
IL,Ramsey,62080,39.0923804,-89.0012435,49262,45387,31866,204.624211394227
IL,Vandalia,62471,38.9465076,-89.109425,27773,17235,27268,196.225932469622
IL,Piper City,60959,40.8150514,-88.173689,51773,40221,38771,213.160216834095
IL,Gibson City,60936,40.4595114,-88.3768438,61813,41650,56645,266.023291435299
IL,Christopher,62822,38.0023557,-89.0629353,49442,29314,50891,197.026959154872
IL,Ewing,62836,38.071788,-88.9174789,60169,36200,59680,546.107573393743
IL,West Frankfort,62896,37.8900628,-88.835925,48482,37143,35484,453.685308105622
IL,Lewistown,61542,40.4338434,-90.0236851,53050,45635,36429,278.624013950236
IL,Junction,62954,37.8318134,-88.240629,48091,34539,38712,192.09027155482
IL,Roodhouse,62082,39.4900365,-90.3660026,36903,32929,25622,216.89109693339
IL,Carrollton,62016,39.322543,-90.3760214,46747,41243,38386,205.024713272335
IL,Mazon,60444,41.1909671,-88.4640243,79848,63001,60011,206.58824543573
IL,Carthage,62321,40.4131066,-91.1362097,45243,46328,26389,166.993264117292
IL,Warsaw,62379,40.2835946,-91.3697857,51328,45177,39883,232.457287700745
IL,Stronghurst,61480,40.7081948,-90.9336287,61543,53055,37104,170.327625014369
IL,Orion,61273,41.3670735,-90.387625,72483,65373,46689,171.852993854852
IL,Geneseo,61254,41.4918665,-90.2410503,106001,300000,58102,158.654428100602
IL,Atkinson,61235,41.4999813,-90.0022919,57867,46830,58833,229.390880925042
IL,Galva,61434,41.1703305,-90.0426897,44440,36875,33617,331.981802151977
IL,Clifton,60927,40.9512665,-87.9360821,61320,55011,42764,237.022851490132
IL,Woodland,60974,40.734966,-87.6422131,59813,54836,36488,180.458064876578
IL,Elkville,62932,37.8773148,-89.214535,55387,37716,57173,144.494793156608
IL,Murphysboro,62966,37.7304563,-89.365178,53421,49836,25544,333.419537702773
IL,Newton,62448,39.0988362,-88.1307928,86130,76708,43677,108.452950913587
IL,Waltonville,62894,38.2356684,-89.0490898,58819,52959,42923,273.052593702681
IL,Mount Vernon,62864,38.3166547,-88.9662982,44683,35585,40287,558.163918412566
IL,Jerseyville,62052,39.0951467,-90.3386439,62956,48640,57748,360.851881168767
IL,Scales Mound,61075,42.4565884,-90.1528805,50433,23735,48664,170.660884513
IL,Galena,61036,42.4104431,-90.4229725,41378,29504,36556,153.996399935997
IL,Stockton,61085,42.2941274,-90.0082785,85780,86566,57746,129.259546430212
IL,West Dundee,60118,42.0861539,-88.2677718,69036,300000,45074,241.589656737141
IL,Elgin,60124,42.0116348,-88.3575794,107609,93677,63874,1022.9707902327
IL,St Charles,60174,41.9092371,-88.2859844,95380,92165,54465,298.248662564282
IL,Maple Park,60151,41.8533627,-88.5371252,92455,86893,46164,170.785437710168
IL,Geneva,60134,41.8885059,-88.3223597,131237,130734,70755,185.949380867788
IL,North Aurora,60542,41.8008513,-88.3057339,53031,37987,45002,456.220603470501
IL,Aurora,60506,41.7729488,-88.367867,80286,78947,56045,446.977295883266
IL,Grant Park,60940,41.2587139,-87.7124228,66868,300000,49273,299.756789453807
IL,Herscher,60941,41.1224782,-88.1501937,70776,63278,45739,210.587021640017
IL,Momence,60954,41.1479347,-87.7108313,69186,300000,33503,163.624933045256
IL,Saint Anne,60964,41.0395007,-87.7147431,50565,44348,33089,372.855069294453
IL,Kankakee,60901,41.1233089,-87.8422601,39575,26805,42739,144.393515834624
IL,Plano,60545,41.6787416,-88.537209,66113,300000,35616,213.021439495816
IL,Oneida,61467,41.0097228,-90.2667347,80725,70077,53174,176.955463423897
IL,Elmwood,61529,40.8220132,-90.090439,69401,51410,57244,153.859881325684
IL,Wilmot,53192,42.4857181,-88.1691303,68193,52012,47507,241.958789118521
IL,Gurnee,60031,42.3974464,-87.9393874,123796,300000,59796,125.686128535981
IL,North Chicago,60064,42.3304823,-87.849126,49236,45288,35177,286.09017320171
IL,Lake Forest,60045,42.2544628,-87.8254669,158423,162335,86312,148.449289441645
IL,Vernon Hills,60061,42.2488269,-87.9608841,73340,51711,56584,265.290268928835
IL,Highwood,60040,42.2067986,-87.8124395,79326,64282,59864,307.948801507494
IL,Lincolnshire,60069,42.2368025,-87.910399,150702,148103,83388,62.0942012108028
IL,Serena,60549,41.4501726,-88.6990743,72629,300000,49293,301.221225302214
IL,Ottawa,61350,41.3648742,-88.8313262,39508,32603,41175,239.994433984654
IL,Peru,61354,41.3459945,-89.1465179,71536,300000,43133,170.625771328625
IL,Oglesby,61348,41.2911103,-89.0653885,53132,51210,35781,212.358084986344
IL,Lawrenceville,62439,38.779858,-87.6999744,63465,300000,33215,142.061165437615
IL,Nachusa,61057,41.8272682,-89.3867938,60384,53831,41045,261.489598969064
IL,Dixon,61021,41.8784609,-89.4923789,68313,63123,43636,331.475348122054
IL,Paw Paw,61353,41.6895619,-89.1284468,57334,50994,44975,263.486780323605
IL,Tolono,61880,39.9756051,-88.3148063,77819,69589,55113,1844.65459171713
IL,Pontiac,61764,40.9261122,-88.6547735,35604,32219,20849,235.357586612376
IL,Atlanta,61723,40.2206332,-89.2592547,62126,58023,36110,131.09349629675
IL,Lincoln,62656,40.1612683,-89.3450169,59402,53831,53302,216.486432406628
IL,Bushnell,61422,40.5805117,-90.4984189,37097,31591,29608,235.460221218979
IL,Colchester,62326,40.3611055,-90.8164904,46574,42143,27943,234.426669213902
NY,Adams,13605,43.810218,-76.022978,54499,37697,48943,470.579258240258
NY,Alexander,14005,42.902021,-78.259113,64770,57765,40606,91.7953648803724
NY,Amenia,12501,41.848203,-73.555575,82188,56048,67388,245.05768512596
NY,Apalachin,13732,42.070565,-76.162636,73219,54363,55251,311.05539999693
NY,Hempstead,11550,40.588013,-73.72936,131519,114157,78333,183.382856718209
NY,Bainbridge,13733,42.301697,-75.478883,52841,44096,42015,348.18707623717
NY,Island Park,11558,40.606348,-73.645982,110516,91529,71566,289.377702032275
NY,Washingtonville,10992,41.447173,-74.118707,100299,102874,56742,258.481908527586
NY,Belmont,14813,42.220105,-78.030794,46554,39086,35590,318.020553362372
NY,Blauvelt,10913,41.068236,-73.954937,123435,115560,76643,545.788322836077
NY,Boonville,13309,43.480862,-75.329636,48744,30120,49269,601.409011604171
NY,Bridgeport,13030,43.149446,-75.98531,56966,300000,38069,132.495496349285
NY,Bronxville,10708,40.939444,-73.826446,166618,188499,84387,511.754998969851
NY,Dansville,14437,42.583882,-77.791523,49572,300000,30354,17.0991872667097
NY,Canajoharie,13317,42.89908,-74.567869,57101,46044,47326,504.848110088504
NY,Caroga Lake,12032,43.134003,-74.481423,62519,41994,54778,154.996132919096
NY,Ithaca,14850,42.467675,-76.488417,103670,79328,74957,675.257092627592
NY,Oyster Bay,11771,40.898546,-73.521919,144265,138812,84906,45.4956863207901
NY,Binghamton,13901,42.171427,-75.857719,78956,69168,54557,539.036370789139
NY,Westmoreland,13490,43.084579,-75.376112,56797,54115,39674,614.196414866053
NY,Cobleskill,12043,42.679002,-74.485234,53309,36775,53716,998.022886609032
NY,Livonia,14487,42.802175,-77.70112,88118,74743,62925,595.169457696116
NY,Copiague,11726,40.671987,-73.39386,81303,66593,58967,3767.79649048046
NY,Coxsackie,12051,42.357628,-73.807989,70353,52459,61539,606.041389847955
NY,Plattsburgh,12901,44.716406,-73.396518,79608,300000,58886,366.483265673038
NY,De Kalb Junction,13630,44.512052,-75.297688,85971,73180,60953,71.5282304026736
NY,Dexter,13634,44.011179,-76.042982,57122,47195,46662,316.350723633272
NY,Delanson,12053,42.763423,-74.133129,67812,300000,52636,48.7979519180767
NY,Farmingdale,11735,40.729308,-73.414205,93730,82140,64884,830.383313236317
NY,Massapequa,11758,40.675844,-73.436615,109322,96675,70892,2475.90852760777
NY,East Rochester,14445,43.11221,-77.487176,55308,46808,43831,1877.2558784994
NY,Elba,14058,43.076804,-78.188908,76405,70770,40678,114.692803833381
NY,Elmsford,10523,41.054129,-73.814401,97557,86468,58902,572.884055252177
NY,Fairport,14450,43.099465,-77.443069,78131,300000,52336,1251.73869748196
NY,Islip,11751,40.637142,-73.203324,105935,103487,66101,39.6641007882218
NY,Fonda,12068,42.953384,-74.372869,53996,39436,46500,202.327435905552
NY,Northport,11768,40.903614,-73.302468,136044,117352,84548,1044.0859353641
NY,Frewsburg,14738,42.056055,-79.133687,58274,45972,43214,610.541249606814
NY,Franklin Square,11010,40.712115,-73.660449,118794,104838,78105,497.835025846181
NY,Gilbertsville,13776,42.46933,-75.322609,61087,38816,59847,98.1298198807478
NY,Gloversville,12078,43.049244,-74.345815,44894,33838,39540,4318.87503168747
NY,Granville,12832,43.413407,-73.264393,48424,37284,41510,723.435370208811
NY,Greenlawn,11740,40.864095,-73.363427,102766,86065,74841,1929.75464238475
NY,Mount Morris,14510,42.663379,-77.76667,49589,45917,37799,73.7981432313471
NY,Hammond,13646,44.446385,-75.693499,42022,35271,35731,98.4963310104221
NY,Williamsville,14221,42.972969,-78.679265,92603,87700,61797,921.042523262612
NY,Saint James,11780,40.897658,-73.161536,140932,138770,83016,143.787846102244
NY,Hewlett,11557,40.641996,-73.694393,118530,106580,71170,716.910762039086
NY,Kingston,12401,41.91905,-74.033686,119931,93481,74414,98.3242733715749
NY,Honeoye,14471,42.790135,-77.514793,52816,300000,31297,193.594890322712
NY,Hudson Falls,12839,43.304735,-73.581587,48489,41184,40339,1984.62744496059
NY,Inwood,11096,40.621346,-73.75699,61577,48669,49455,1812.0453172079
NY,Jamestown,14701,42.088508,-79.281097,66200,62644,47821,520.775591839156
NY,Keeseville,12944,44.50474,-73.482094,43523,29368,36824,312.787015661149
NY,Lake Katrine,12449,41.985218,-73.989759,54304,29971,55971,574.977076148479
NY,Lancaster,14086,42.9006,-78.668775,63941,49995,45222,2712.70342114846
NY,Le Roy,14482,42.978006,-77.990874,58405,41470,51411,1092.12453960144
NY,Lindenhurst,11757,40.685751,-73.371594,94240,83659,62758,3885.72063426402
NY,Fallsburg,12733,41.775216,-74.65965,53197,57826,30637,163.085942430829
NY,Syracuse,13208,43.082032,-76.126268,50803,44806,37789,1145.33557872603
NY,Mahopac,10541,41.367091,-73.741535,107540,92752,75217,1164.66560608798
NY,Mannsville,13661,43.717814,-76.066815,72313,68424,40848,64.2298018314243
NY,Massapequa Park,11762,40.680909,-73.449689,117792,110826,71541,1981.23618112008
NY,Middletown,10940,41.450288,-74.389639,66288,50195,53599,1640.2568858902
NY,Mexico,13114,43.465218,-76.232574,65725,53720,52306,395.24561864666
NY,Monsey,10952,41.109477,-74.076972,54476,33851,53913,2554.94386114248
NY,Morris,13808,42.548118,-75.245292,50009,38752,39457,136.028943543651
NY,Munnsville,13409,42.976549,-75.586521,61026,47774,47786,104.029159189543
NY,Nassau,12123,42.513963,-73.61075,69415,64438,41634,242.12108603849
NY,Westbury,11590,40.760048,-73.564891,85405,72146,65673,1491.6788773649
NY,Chestnut Ridge,10977,41.141028,-74.029368,30711,22682,28621,1110.11219234631
NY,Tioga Center,13845,42.020017,-76.370402,62956,56516,48893,121.92685773939
NY,North Bellmore,11710,40.690346,-73.539016,115155,108348,69598,2349.53805154406
NY,Hornell,14843,42.345537,-77.660654,72999,58420,51838,197.823386149426
NY,North Syracuse,13212,43.133853,-76.130571,53629,43505,41945,2193.66816889659
NY,Sag Harbor,11963,40.978706,-72.346015,102377,78890,74382,721.498257896546
NY,Burt,14028,43.33067,-78.704768,57984,55471,42006,280.749400332079
NY,Ontario Center,14520,43.217635,-77.279334,47392,28001,46716,778.215904390294
NY,Otisville,10963,41.471438,-74.539709,92142,81360,62864,165.420594661848
NY,Palmyra,14522,43.060864,-77.229719,50475,37696,40058,1016.18901615497
NY,North Salem,10560,41.366952,-73.576503,137645,300000,67056,77.6593015299978
NY,Peru,12972,44.579326,-73.533292,86059,71214,62372,232.717358332654
NY,Pine Bush,12566,41.609545,-74.296524,54849,36700,52580,486.809552993653
NY,Plattekill,12568,41.619788,-74.058596,50805,32502,48147,278.446404520631
NY,East Setauket,11733,40.953044,-73.090877,142471,124917,77971,83.9254586465125
NY,Port Leyden,13433,43.5854,-75.341412,42318,30454,35912,192.157027566172
NY,Remsen,13438,43.302212,-75.152526,68429,300000,44590,57.3984539088869
NY,Red Creek,13143,43.247903,-76.722852,49906,34592,43485,156.160567568436
NY,Rhinebeck,12572,41.928804,-73.910284,69076,46708,64718,731.5063544048
NY,Painted Post,14870,42.156032,-77.079167,50541,44451,38909,170.562426926701
NY,Roosevelt,11575,40.679422,-73.583372,79243,67534,55260,2112.42538972527
NY,Rushford,14777,42.389023,-78.252304,43376,37648,26571,92.3977425388058
NY,Hyde Park,12538,41.807801,-73.788022,118676,131880,70620,26.7315039527799
NY,Clyde,14433,43.06671,-76.759543,51154,38988,37227,138.928606484387
NY,Scio,14880,42.173212,-77.979508,66943,60110,41180,119.95876157389
NY,Seneca Falls,13148,42.910072,-76.798114,58744,46673,47969,1762.98123800282
NY,Southampton,11968,40.889409,-72.455563,101088,71725,81232,415.782836195948
NY,Skaneateles,13152,42.947282,-76.428488,102162,80010,78964,504.470278034008
NY,Solvay,13209,43.057292,-76.212452,55059,42445,44145,1919.79035264465
NY,Piermont,10968,41.028908,-73.933288,108148,103064,67953,202.953189563417
NY,Wellsville,14895,42.074123,-77.912282,58754,35470,56703,271.82737372403
NY,Suffern,10901,41.111983,-74.141382,91586,79825,64965,1911.48189308512
NY,Port Jefferson Station,11776,40.90905,-73.049144,103109,95647,64000,1424.66338766557
NY,Poughkeepsie,12603,41.665846,-73.867477,90594,98913,46507,106.593683080008
NY,Tully,13159,42.797952,-76.110106,59080,46539,46037,281.757191402721
NY,Great Neck,11020,40.775169,-73.727975,119998,108232,76650,527.954526621198
NY,Van Etten,14889,42.198052,-76.554511,56251,47574,48335,147.127607744657
NY,Voorheesville,12186,42.653662,-73.934268,91602,80840,58024,451.171954756316
NY,Wampsville,13163,43.077194,-75.713656,52891,41693,44961,157.424636454587
NY,Webster,14580,43.216363,-77.4219,48232,36172,40085,1686.73396214463
NY,Carthage,13619,43.973623,-75.621561,58658,54392,38904,512.30685644964
NY,West Hempstead,11552,40.695816,-73.650454,108834,98347,70892,2291.41423314954
NY,West Sand Lake,12196,42.637982,-73.594371,96359,300000,59023,433.541389259729
NY,Whitney Point,13862,42.330568,-75.971618,56782,43173,44985,256.891044273469
NY,Port Henry,12974,44.08372,-73.53706,28726,300000,16112,142.999466631109
NY,Wurtsboro,12790,41.576093,-74.485648,63762,51563,51055,306.186912298752
NY,Youngstown,14174,43.249552,-79.042228,72638,57895,57371,431.608591876275
NY,Brooklyn,11205,40.7014969,-73.9716023,117203,300000,71140,57.8628829554776
NY,Brooklyn,11210,40.6131411,-73.9531239,60976,48829,57396,268.250635277
NY,Brooklyn,11229,40.6087339,-73.9523174,78908,67319,72165,164.318576748269
NY,Brooklyn,11211,40.7164576,-73.9592358,107738,87129,74714,170.746426406928
NY,Mayfield,12117,43.1671427,-74.2612368,56407,51491,37926,698.696702409991
NY,Brooklyn,11222,40.7219984,-73.9593366,103917,63790,84516,224.819236729329
NY,Brooklyn,11235,40.5940748,-73.9586719,61425,46412,55058,620.274421076481
NY,Johnstown,12095,43.016001,-74.3628589,58574,45799,42759,1130.32794975203
NY,Brooklyn,11234,40.6109971,-73.9402463,102422,100578,73382,133.091810004636
NY,Batavia,14020,43.0066396,-78.186868,50652,41293,45132,578.193498500453
NY,Brooklyn,11226,40.6409778,-73.9536967,36339,32427,26014,438.289361636117
NY,Greenville,12083,42.3971063,-74.0148155,66160,49502,48029,916.10567883884
NY,Brooklyn,11203,40.6591131,-73.9445488,64254,54670,48534,206.718863536481
NY,New York,10016,40.641524,-73.9416243,76190,68128,48883,199.48641107625
NY,Bronx,10455,40.811457,-73.9121722,29609,21900,25154,88.1260941696914
NY,New York,10028,40.654339,-73.9238466,64710,35461,63334,244.554477110145
NY,Brooklyn,11212,40.657488,-73.9206765,51429,37854,52791,240.051676565911
NY,Athens,12015,42.2765146,-73.85924,68479,52803,49906,814.061867431596
NY,Brooklyn,11236,40.6408221,-73.9116859,84895,73363,62611,260.418304457238
NY,Frankfort,13340,43.0434447,-75.1518554,66619,56587,47474,954.728940591132
NY,Brooklyn,11239,40.6492206,-73.8805957,35440,20205,31163,450.10702712789
NY,Brooklyn,11208,40.6588417,-73.875959,57144,52769,41312,378.243514705061
NY,Brooklyn,11207,40.6573142,-73.8842981,35214,19694,37875,561.932545877329
NY,Brooklyn,11233,40.6789955,-73.9010285,82850,59463,67395,109.76119467964
NY,Herkimer,13350,43.0215612,-74.9850756,37259,34118,27290,794.006088072549
NY,Copenhagen,13626,43.8631866,-75.630393,80474,69072,56155,165.490534082427
NY,Constableville,13325,43.5813545,-75.5618852,60716,52340,44258,276.588141851926
NY,Avon,14414,42.8960249,-77.6882408,70358,52074,51932,517.813915969373
NY,Lima,14485,42.8958887,-77.6086725,61810,53030,46919,636.705708210495
NY,Nunda,14517,42.562809,-77.9425043,61726,50083,42154,157.0934359408
NY,Oneida,13421,43.0982901,-75.6497099,54322,46080,42683,293.023448487899
NY,Canastota,13032,43.1170389,-75.7631608,51186,33860,42925,429.186839194286
NY,Chittenango,13037,43.0386988,-75.838745,79311,66834,47558,328.549085719487
NY,Morrisville,13408,42.9903103,-75.6855147,63058,56003,41154,327.51804656408
NY,Hamilton,13346,42.8152169,-75.5425157,75740,68402,53242,215.783624022519
NY,Watertown,13601,43.985673,-75.8920376,43893,32831,42043,853.056210842792
NY,Rochester,14605,43.1733854,-77.6085802,28515,16093,30557,176.192412378568
NY,Rochester,14615,43.1963718,-77.6527415,31185,23005,25023,193.992355502812
NY,Rochester,14611,43.175525,-77.633088,17659,11001,20815,564.159087979519
NY,Rochester,14607,43.150366,-77.5892577,96980,59485,86998,174.226374614345
NY,Rochester,14620,43.1366529,-77.5947119,66503,50997,51804,176.290679727582
NY,Rochester,14617,43.2109164,-77.6194815,21014,16711,18457,944.521763568942
NY,Rochester,14621,43.1770269,-77.6180785,19336,11785,23116,122.65751329053
NY,Rochester,14609,43.173527,-77.5680322,55750,48435,49265,250.490034375968
NY,Rochester,14614,43.1297641,-77.6467186,51905,46270,34259,214.68761795124
NY,Rochester,14610,43.1564764,-77.5549234,53117,41909,40706,246.992601713328
NY,Rochester,14612,43.2234832,-77.6249452,40091,30558,30277,484.482440520452
